status,ipAddress,host,request,userAgent,countryCode,sizeBytes,durationSecs,timestamp
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.537,2026-09-17T20:23:58.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.986,2026-09-17T20:23:27.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,564.843,2026-09-17T20:22:57.000000Z
200,193.203.184.115,operations.octagramai.com,"GET /?nocache=1789676567.0292 HTTP/1.1",GuzzleHttp/7,IN,621,565.251,2026-09-17T20:22:48.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.301,2026-09-17T20:22:25.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.38,2026-09-17T20:21:54.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.602,2026-09-17T20:21:24.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.312,2026-09-17T20:20:54.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.274,2026-09-17T20:20:24.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.908,2026-09-17T20:19:54.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,6.938,2026-09-17T20:19:24.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,588.386,2026-09-17T20:18:54.000000Z
200,193.203.184.115,operations.octagramai.com,"GET /?nocache=1789676321.764 HTTP/1.1",GuzzleHttp/7,IN,621,557.4,2026-09-17T20:18:43.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.89,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,449,5.363,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,36,4.696,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,3.667,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /admin/settings HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,658,2.787,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/audit?limit=100 HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,575,15.245,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/auth/me HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,218,2.96,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,5.829,2026-09-17T20:18:24.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/audit?limit=100 HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,575,4.033,2026-09-17T20:17:56.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.309,2026-09-17T20:17:56.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.45,2026-09-17T20:17:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/dashboard HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,668,12.394,2026-09-17T20:17:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/auth/me HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,218,3.754,2026-09-17T20:17:54.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.37,2026-09-17T20:17:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,423,81.537,2026-09-17T20:17:54.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon-precomposed.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,2.509,2026-09-17T20:17:51.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-Dg2QNA_q.css HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,8285,4.193,2026-09-17T20:17:51.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /favicon.ico HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,658,2.606,2026-09-17T20:17:51.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /apple-touch-icon.png HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Safari",IN,1109,2.959,2026-09-17T20:17:51.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /assets/index-CN6y2esC.js HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,138612,5.222,2026-09-17T20:17:51.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET / HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.606,2026-09-17T20:17:51.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,32.036,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,24.527,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/meta/facets HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,5.083,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,7.873,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,20.698,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,32.527,2026-09-17T20:09:10.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/dashboard HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,22.404,2026-09-17T20:09:06.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,38.95,2026-09-17T20:09:04.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,20.975,2026-09-17T20:09:04.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,33.58,2026-09-17T20:09:04.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,24.152,2026-09-17T20:09:04.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/meta/facets HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,8.678,2026-09-17T20:09:04.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,5.994,2026-09-17T20:09:04.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/auth/me HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,210,5.633,2026-09-17T20:09:01.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.867,2026-09-17T20:09:01.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/dashboard HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,583,14.577,2026-09-17T20:09:01.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.86,2026-09-17T20:09:01.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/auth/login HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,407,86.332,2026-09-17T20:09:01.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,34.339,2026-09-17T20:08:16.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,26.582,2026-09-17T20:08:16.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,36.199,2026-09-17T20:08:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,23.757,2026-09-17T20:08:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/meta/facets HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,6.094,2026-09-17T20:08:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,6.582,2026-09-17T20:08:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.29,2026-09-17T20:08:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/clients? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.886,2026-09-17T20:07:50.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.289,2026-09-17T20:07:50.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/clients? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,14,3.61,2026-09-17T20:07:50.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,449,4.617,2026-09-17T20:07:48.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/tasks?view=my HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,12.273,2026-09-17T20:07:48.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/tasks?view=my HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,12,15.21,2026-09-17T20:07:48.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/clients HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,14,10.678,2026-09-17T20:07:48.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.506,2026-09-17T20:07:45.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/leads/import/confirm HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,87,368.007,2026-09-17T20:07:40.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,62873,30.315,2026-09-17T20:07:40.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,62938,30.186,2026-09-17T20:07:40.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/meta/facets HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,924,7.273,2026-09-17T20:07:40.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"POST /api/leads/import/preview HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,50197,129.05,2026-09-17T20:07:32.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,5.813,2026-09-17T20:07:21.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.376,2026-09-17T20:07:15.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.797,2026-09-17T20:06:44.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,2.886,2026-09-17T20:06:14.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.523,2026-09-17T20:05:44.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.004,2026-09-17T20:05:14.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.932,2026-09-17T20:04:44.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.461,2026-09-17T20:04:14.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/notifications HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,4.047,2026-09-17T20:03:44.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,3.9,2026-09-17T20:03:21.000000Z
304,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,0,5.117,2026-09-17T20:03:21.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads/pipeline HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,146,7.841,2026-09-17T20:03:20.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/leads? HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,12,5.544,2026-09-17T20:03:20.000000Z
200,2401:4900:1cb8:e61a:85eb:2784:601:a907,operations.octagramai.com,"GET /api/users HTTP/1.1","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",IN,445,5.747,2026-09-17T20:03:20.000000Z
